Date,Team,Opponent,W/L,Status,Pos,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,FIC
2/5/2022,Lakers,Knicks,W,Starter,SF,39:55,29,13,24,0.542,2,7,0.286,1,2,0.5,3,10,13,10,1,0,3,3,27.3
1/25/2022,Lakers,Nets,W,Starter,SF,34:27,33,14,21,0.667,2,8,0.25,3,3,1,0,7,7,6,3,2,0,1,31.9
1/23/2022,Lakers,Heat,L,Starter,SF,39:52,33,12,22,0.545,1,8,0.125,8,11,0.727,2,9,11,4,2,0,3,4,22.1
1/21/2022,Lakers,Magic,W,Starter,SF,33:37,29,12,23,0.522,2,7,0.286,3,3,1,1,6,7,5,1,1,6,3,15.6
1/19/2022,Lakers,Pacers,L,Starter,SF,37:24,30,11,22,0.5,3,7,0.429,5,7,0.714,1,11,12,5,2,0,3,1,23.6
1/17/2022,Lakers,Jazz,W,Starter,PF,37:17,25,9,20,0.45,3,8,0.375,4,8,0.5,0,7,7,7,1,1,1,1,19.8
1/15/2022,Lakers,Nuggets,L,Starter,PF,30:42,25,9,23,0.391,2,8,0.25,5,7,0.714,1,8,9,2,0,2,1,0,15.1
1/12/2022,Lakers,Kings,L,Starter,C,38:56,34,13,29,0.448,3,12,0.25,5,10,0.5,1,6,7,6,0,1,1,2,19.0
1/9/2022,Lakers,Grizzlies,L,Starter,C,33:22,35,14,19,0.737,3,4,0.75,4,4,1,6,3,9,7,0,0,3,4,29.5
1/7/2022,Lakers,Hawks,W,Starter,C,36:30,32,13,24,0.542,1,6,0.167,5,5,1,1,7,8,9,4,3,4,4,28.4
1/4/2022,Lakers,Kings,W,Starter,C,36:29,31,12,26,0.462,3,10,0.3,4,5,0.8,2,3,5,5,0,1,2,3,16.4
1/2/2022,Lakers,Timberwolves,W,Starter,C,39:13,26,7,15,0.467,3,9,0.333,9,12,0.75,0,7,7,5,3,1,1,2,22.5
12/31/2021,Lakers,Trail Blazers,W,Starter,C,29:18,43,16,26,0.615,5,10,0.5,6,9,0.667,2,12,14,4,2,2,0,1,38.6
12/29/2021,Lakers,Grizzlies,L,Starter,PF,37:57,37,13,25,0.52,8,14,0.571,3,3,1,2,11,13,7,2,2,5,1,32.9
12/28/2021,Lakers,Rockets,W,Starter,C,39:27,32,11,19,0.579,3,5,0.6,7,9,0.778,4,6,10,11,1,2,3,3,32.4
12/25/2021,Lakers,Nets,L,Starter,PF,39:53,39,14,25,0.56,3,9,0.333,8,9,0.889,1,8,9,7,3,1,3,2,30.9
12/23/2021,Lakers,Spurs,L,Starter,PF,34:40,36,15,26,0.577,2,7,0.286,4,6,0.667,2,7,9,6,1,2,3,2,26.5
12/21/2021,Lakers,Suns,L,Starter,PF,34:00,34,13,19,0.684,2,5,0.4,6,6,1,0,7,7,2,2,0,2,1,24.3
12/19/2021,Lakers,Bulls,L,Starter,PF,39:24,31,11,21,0.524,1,7,0.143,8,11,0.727,1,13,14,6,1,2,4,5,24.4
12/17/2021,Lakers,Timberwolves,L,Starter,PF,35:30,18,5,13,0.385,2,6,0.333,6,8,0.75,1,9,10,5,1,2,4,5,14.5
12/15/2021,Lakers,Mavericks,W,Starter,PF,42:58,24,9,19,0.474,4,9,0.444,2,3,0.667,0,3,3,5,1,0,2,1,14.4
12/12/2021,Lakers,Magic,W,Starter,PF,37:11,30,12,20,0.6,3,7,0.429,3,4,0.75,1,10,11,10,0,3,6,2,28.0
12/10/2021,Lakers,Thunder,W,Starter,PF,34:41,33,13,20,0.65,4,6,0.667,3,4,0.75,0,5,5,6,3,2,2,2,28.3
12/9/2021,Lakers,Grizzlies,L,Starter,PF,37:24,20,7,15,0.467,1,6,0.167,5,5,1,0,10,10,11,4,2,5,1,25.9
12/7/2021,Lakers,Celtics,W,Starter,PF,36:16,30,13,19,0.684,2,5,0.4,2,2,1,2,2,4,5,0,0,3,2,19.5
12/3/2021,Lakers,Clippers,L,Starter,SF,36:15,23,9,23,0.391,2,8,0.25,3,5,0.6,3,8,11,6,2,0,3,2,16.9
11/28/2021,Lakers,Pistons,W,Starter,SF,37:24,33,12,20,0.6,4,9,0.444,5,8,0.625,0,5,5,9,2,1,2,1,28.3
11/26/2021,Lakers,Kings,L,Starter,SF,49:45,30,10,25,0.4,2,13,0.154,8,11,0.727,1,6,7,11,1,0,7,4,15.6
11/24/2021,Lakers,Pacers,W,Starter,PF,43:28,39,13,29,0.448,5,12,0.417,8,9,0.889,0,5,5,6,1,2,2,2,23.6
11/21/2021,Lakers,Pistons,W,Starter,SF,21:26,10,4,7,0.571,1,3,0.333,1,1,1,0,1,1,5,0,0,2,1,7.6
11/19/2021,Lakers,Celtics,L,Starter,PF,32:04,23,10,16,0.625,3,7,0.429,0,1,0,1,5,6,2,2,0,3,3,14.9
11/2/2021,Lakers,Rockets,W,Starter,PF,36:16,30,13,21,0.619,2,4,0.5,2,2,1,0,4,4,10,2,0,4,3,23.0
10/31/2021,Lakers,Rockets,W,Starter,PF,34:32,15,6,19,0.316,0,6,0,3,4,0.75,1,6,7,8,4,1,2,0,15.8
10/29/2021,Lakers,Cavaliers,W,Starter,SF,37:57,26,10,22,0.455,1,10,0.1,5,5,1,1,2,3,8,3,1,7,1,14.6
10/24/2021,Lakers,Grizzlies,W,Starter,SF,40:18,19,7,19,0.368,4,9,0.444,1,2,0.5,0,6,6,6,2,2,3,1,15.0
10/22/2021,Lakers,Suns,L,Starter,SF,36:32,25,8,18,0.444,5,9,0.556,4,4,1,0,2,2,5,2,0,5,4,11.5
10/19/2021,Lakers,Warriors,L,Starter,SF,36:45,34,13,23,0.565,5,11,0.455,3,6,0.5,1,10,11,5,1,1,4,5,23.5
Totals,,,,56 GP,,2084.3,1695,640,1221,0.524,161,448,0.359,254,336,0.756,63,396,459,349,73,59,196,121,"1,210.8"
Averages,,,,,,37.2,30.3,11.4,21.8,0.524,2.9,8,0.359,4.5,6,0.756,1.1,7.1,8.2,6.2,1.3,1.1,3.5,2.2,21.6
