Date,Team.x,Opponent,W/L,Status,Pos,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,FIC,Home/Away,Team.y
2023-02-07,Lakers,Thunder,L,Starter,SF,33:57,38,13,20,0.65,4,6,0.667,8,10,0.8,0,7,7,3,3,0,4,3,25,Home,LAL
2023-02-04,Lakers,Pelicans,L,Starter,SF,39:37,27,10,22,0.455,1,7,0.143,6,9,0.667,0,9,9,6,0,0,2,2,16.9,Away,LAL
2023-02-02,Lakers,Pacers,W,Starter,SF,32:58,26,11,19,0.579,2,5,0.4,2,2,1,2,5,7,7,0,0,3,1,20.3,Away,LAL
2023-01-31,Lakers,Knicks,W,Starter,SF,42:56,28,11,25,0.44,2,8,0.25,4,7,0.571,1,9,10,11,1,0,5,2,20.4,Away,LAL
2023-01-28,Lakers,Celtics,L,Starter,PF,44:13,41,15,30,0.5,6,12,0.5,5,6,0.833,1,8,9,8,0,0,2,2,28.3,Away,LAL
2023-01-25,Lakers,Spurs,W,Starter,PF,35:19,20,8,20,0.4,1,6,0.167,3,4,0.75,1,8,9,11,0,0,6,0,15.5,Home,LAL
2023-01-24,Lakers,Clippers,L,Starter,PF,32:35,46,16,29,0.552,9,14,0.643,5,5,1,1,7,8,7,2,1,0,0,38.6,Home,LAL
2023-01-22,Lakers,Trail Blazers,W,Starter,PF,35:56,37,14,24,0.583,2,7,0.286,7,10,0.7,0,11,11,4,0,2,4,2,24.5,Away,LAL
2023-01-20,Lakers,Grizzlies,W,Starter,PF,36:32,23,8,21,0.381,1,5,0.2,6,7,0.857,2,7,9,6,2,2,3,4,16.9,Home,LAL
2023-01-18,Lakers,Kings,L,Starter,PF,36:30,32,11,25,0.44,2,9,0.222,8,9,0.889,0,8,8,9,1,1,1,0,25.9,Home,LAL
2023-01-16,Lakers,Rockets,W,Starter,PF,35:51,48,16,26,0.615,5,10,0.5,11,12,0.917,1,7,8,9,0,0,0,1,38.8,Home,LAL
2023-01-15,Lakers,Sixers,L,Starter,SF,35:18,35,15,23,0.652,1,5,0.2,4,5,0.8,0,8,8,10,1,1,3,1,30.4,Home,LAL
2023-01-12,Lakers,Mavericks,L,Starter,SF,46:45,24,9,28,0.321,0,7,0,6,10,0.6,6,10,16,9,2,0,3,0,20.8,Home,LAL
2023-01-07,Lakers,Kings,W,Starter,SF,37:43,37,14,28,0.5,1,6,0.167,8,9,0.889,1,7,8,7,1,0,4,2,21.9,Away,LAL
2023-01-06,Lakers,Hawks,W,Starter,SF,32:47,25,10,19,0.526,1,5,0.2,4,6,0.667,0,7,7,10,0,0,5,0,18.8,Home,LAL
2023-01-02,Lakers,Hornets,W,Starter,PF,39:33,43,16,26,0.615,0,5,0,11,15,0.733,0,11,11,6,1,0,3,1,29.6,Away,LAL
2022-12-30,Lakers,Hawks,W,Starter,PF,39:39,47,18,27,0.667,4,6,0.667,7,9,0.778,2,8,10,9,0,1,5,0,36.4,Away,LAL
2022-12-28,Lakers,Heat,L,Starter,PF,33:47,27,10,18,0.556,2,5,0.4,5,5,1,0,9,9,6,0,0,6,4,16.4,Away,LAL
2022-12-27,Lakers,Magic,W,Starter,PF,31:10,28,12,24,0.5,0,7,0,4,5,0.8,2,5,7,5,1,1,4,1,16.4,Away,LAL
2022-12-25,Lakers,Mavericks,L,Starter,PF,34:20,38,13,23,0.565,0,4,0,12,12,1,0,6,6,5,0,0,2,2,22.8,Away,LAL
2022-12-23,Lakers,Hornets,L,Starter,PF,33:56,34,15,23,0.652,4,8,0.5,0,2,0,0,2,2,8,1,0,3,2,22.5,Home,LAL
2022-12-21,Lakers,Kings,L,Starter,PF,34:00,31,11,21,0.524,0,4,0,9,10,0.9,0,6,6,11,0,2,2,0,27,Away,LAL
2022-12-18,Lakers,Wizards,W,Starter,PF,36:33,33,13,24,0.542,1,4,0.25,6,8,0.75,1,6,7,9,0,1,0,0,27.5,Home,LAL
2022-12-16,Lakers,Nuggets,W,Starter,PF,35:56,30,13,21,0.619,1,4,0.25,3,4,0.75,1,8,9,4,2,0,2,2,22.8,Home,LAL
2022-12-13,Lakers,Celtics,L,Starter,PF,42:47,33,14,25,0.56,3,11,0.273,2,4,0.5,0,9,9,9,2,1,4,4,25.5,Home,LAL
2022-12-11,Lakers,Pistons,W,Starter,PF,36:52,35,14,24,0.583,2,6,0.333,5,5,1,1,4,5,5,1,0,1,1,23.6,Away,LAL
2022-12-09,Lakers,Sixers,L,Starter,PF,43:50,23,9,22,0.409,1,8,0.125,4,8,0.5,1,3,4,6,2,0,3,3,10.3,Away,LAL
2022-12-06,Lakers,Cavaliers,L,Starter,PF,35:37,21,8,17,0.471,2,6,0.333,3,4,0.75,4,13,17,4,1,1,3,0,23.5,Away,LAL
2022-12-04,Lakers,Wizards,W,Starter,PF,34:27,29,12,26,0.462,2,7,0.286,3,4,0.75,1,7,8,6,1,0,5,3,14.8,Away,LAL
2022-12-02,Lakers,Bucks,W,Starter,PF,37:11,28,12,27,0.444,3,6,0.5,1,2,0.5,1,7,8,11,2,0,0,2,25.3,Away,LAL
2022-11-30,Lakers,Trail Blazers,W,Starter,PF,32:30,31,12,18,0.667,6,8,0.75,1,3,0.333,2,5,7,8,0,1,2,1,28.6,Home,LAL
2022-11-28,Lakers,Pacers,L,Starter,PF,36:10,21,8,22,0.364,3,10,0.3,2,3,0.667,1,6,7,3,1,0,1,1,11.4,Home,LAL
2022-11-26,Lakers,Spurs,W,Starter,PF,35:28,39,11,21,0.524,7,12,0.583,10,10,1,0,11,11,3,1,1,4,3,27.3,Away,LAL
2022-11-25,Lakers,Spurs,W,Starter,PF,33:15,21,8,17,0.471,1,4,0.25,4,4,1,0,8,8,5,3,1,9,2,11.8,Away,LAL
2022-11-09,Lakers,Clippers,L,Starter,PF,32:21,30,12,22,0.545,4,9,0.444,2,4,0.5,1,7,8,5,2,0,3,2,21.3,Away,LAL
2022-11-06,Lakers,Cavaliers,L,Starter,PF,33:49,27,13,23,0.565,1,4,0.25,0,3,0,2,5,7,4,0,0,1,0,17.4,Home,LAL
2022-11-04,Lakers,Jazz,L,Starter,PF,34:09,17,7,19,0.368,0,5,0,3,5,0.6,2,8,10,8,0,1,3,3,13.4,Home,LAL
2022-11-02,Lakers,Pelicans,W,Starter,PF,39:43,20,9,23,0.391,0,7,0,2,4,0.5,0,10,10,8,0,2,2,3,15.3,Home,LAL
2022-10-30,Lakers,Nuggets,W,Starter,PF,34:42,26,10,22,0.455,2,5,0.4,4,5,0.8,0,6,6,8,1,0,3,1,17.6,Home,LAL
2022-10-28,Lakers,Timberwolves,L,Starter,PF,37:27,28,10,24,0.417,1,6,0.167,7,8,0.875,3,4,7,5,4,0,3,2,18,Away,LAL
2022-10-26,Lakers,Nuggets,L,Starter,PF,35:18,19,8,21,0.381,2,8,0.25,1,2,0.5,2,5,7,9,1,0,8,1,9.8,Away,LAL
2022-10-23,Lakers,Trail Blazers,L,Starter,PF,37:43,31,12,22,0.545,2,9,0.222,5,7,0.714,1,7,8,8,2,2,4,3,24.6,Home,LAL
2022-10-20,Lakers,Clippers,L,Starter,PF,36:40,20,7,17,0.412,2,8,0.25,4,6,0.667,2,8,10,6,1,2,2,3,18.5,Home,LAL
2022-10-18,Lakers,Warriors,L,Starter,PF,35:12,31,12,26,0.462,3,10,0.3,4,4,1,5,10,15,8,0,0,5,2,24.5,Away,LAL
