Date,Team.x,Opponent,W/L,Status,Pos,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,FIC,Home/Away,Team.y
2021-02-08,Lakers,Thunder,W,Starter,SF,42:31,28,11,22,0.5,2,10,0.2,4,5,0.8,0,14,14,12,2,2,5,3,29.6,Home,LAL
2021-02-06,Lakers,Pistons,W,Starter,SF,46:29,33,13,26,0.5,3,7,0.429,4,6,0.667,0,5,5,11,4,0,7,3,21.5,Home,LAL
2021-02-04,Lakers,Nuggets,W,Starter,SF,35:27,27,12,19,0.632,2,5,0.4,1,2,0.5,0,10,10,10,0,1,2,1,28,Home,LAL
2021-02-01,Lakers,Hawks,W,Starter,SF,37:58,21,5,12,0.417,2,6,0.333,9,11,0.818,0,7,7,9,2,1,2,0,23.1,Away,LAL
2021-01-30,Lakers,Celtics,W,Starter,SF,37:21,21,7,17,0.412,4,11,0.364,3,5,0.6,1,6,7,7,0,1,5,3,13.4,Away,LAL
2021-01-28,Lakers,Pistons,L,Starter,SF,35:45,22,8,19,0.421,4,8,0.5,2,3,0.667,2,5,7,10,1,0,2,2,20.4,Away,LAL
2021-01-27,Lakers,Sixers,L,Starter,SF,38:32,34,12,22,0.545,2,5,0.4,8,11,0.727,0,6,6,7,0,0,3,3,20.4,Away,LAL
2021-01-25,Lakers,Cavaliers,W,Starter,SF,38:07,46,19,26,0.731,7,11,0.636,1,2,0.5,0,8,8,6,2,2,3,1,38.3,Away,LAL
2021-01-23,Lakers,Bulls,W,Starter,SF,28:30,17,6,16,0.375,0,2,0,5,8,0.625,0,11,11,6,2,0,6,1,11.8,Away,LAL
2021-01-21,Lakers,Bucks,W,Starter,SF,38:04,34,13,25,0.52,6,10,0.6,2,2,1,1,5,6,8,1,1,3,2,25.3,Away,LAL
2021-01-18,Lakers,Warriors,L,Starter,SF,37:58,19,6,16,0.375,2,7,0.286,5,8,0.625,0,5,5,5,1,0,5,1,8.3,Home,LAL
2021-01-15,Lakers,Pelicans,W,Starter,SF,30:30,21,6,11,0.545,2,6,0.333,7,7,1,1,7,8,11,1,0,3,3,23.9,Home,LAL
2021-01-13,Lakers,Thunder,W,Starter,SF,27:29,26,9,20,0.45,5,8,0.625,3,4,0.75,0,6,6,7,0,0,2,2,18,Away,LAL
2021-01-12,Lakers,Rockets,W,Starter,SF,29:11,26,10,20,0.5,4,9,0.444,2,4,0.5,1,7,8,5,0,1,5,0,16.8,Away,LAL
2021-01-10,Lakers,Rockets,W,Starter,SF,30:21,18,7,15,0.467,1,6,0.167,3,6,0.5,1,6,7,7,1,1,2,2,16,Away,LAL
2021-01-08,Lakers,Bulls,W,Starter,SF,34:09,28,11,21,0.524,0,5,0,6,8,0.75,0,7,7,7,0,0,4,1,17,Home,LAL
2021-01-07,Lakers,Spurs,L,Starter,SF,34:54,27,8,15,0.533,4,7,0.571,7,11,0.636,0,6,6,12,0,0,4,3,22.6,Home,LAL
2021-01-05,Lakers,Grizzlies,W,Starter,SF,34:05,26,11,20,0.55,1,4,0.25,3,3,1,2,10,12,7,1,1,6,0,22.4,Away,LAL
2021-01-03,Lakers,Grizzlies,W,Starter,SF,32:00,22,9,16,0.563,3,6,0.5,1,3,0.333,0,13,13,8,1,0,2,2,24.6,Away,LAL
2021-01-01,Lakers,Spurs,W,Starter,SF,35:41,26,8,22,0.364,3,7,0.429,7,7,1,1,10,11,10,2,0,4,0,23.4,Away,LAL
2020-12-30,Lakers,Spurs,W,Starter,SF,35:13,26,11,23,0.478,1,3,0.333,3,5,0.6,0,5,5,8,1,1,2,1,18.1,Away,LAL
2020-12-28,Lakers,Trail Blazers,L,Starter,SF,35:55,29,11,20,0.55,3,7,0.429,4,5,0.8,2,7,9,6,2,1,3,2,24.4,Home,LAL
2020-12-27,Lakers,Timberwolves,W,Starter,SF,26:12,18,6,13,0.462,1,5,0.2,5,7,0.714,0,9,9,5,1,0,4,1,13.9,Home,LAL
2020-12-25,Lakers,Mavericks,W,Starter,SF,31:24,22,8,18,0.444,3,8,0.375,3,4,0.75,1,6,7,10,1,0,4,0,19.5,Home,LAL
2020-12-22,Lakers,Clippers,L,Starter,SF,28:21,22,7,17,0.412,3,8,0.375,5,7,0.714,2,3,5,5,0,0,4,2,10.9,Home,LAL
