Date,Team.x,Opponent,W/L,Status,Pos,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,FIC,Home/Away,Team.y
2025-02-27,Lakers,Timberwolves,W,Starter,PF,37:26,33,11,21,0.524,4,9,0.444,7,10,0.7,5,12,17,6,1,1,4,1,31,Home,LAL
2025-02-25,Lakers,Mavericks,W,Starter,PF,37:04,27,11,17,0.647,2,4,0.5,3,4,0.75,3,9,12,3,1,0,6,2,19.5,Home,LAL
2025-02-22,Lakers,Nuggets,W,Starter,PF,33:02,25,11,19,0.579,1,4,0.25,2,3,0.667,2,7,9,5,1,3,1,2,23.9,Away,LAL
2025-02-20,Lakers,Trail Blazers,W,Starter,PF,35:42,40,14,24,0.583,4,8,0.5,8,8,1,0,8,8,4,2,1,11,2,20,Away,LAL
2025-02-19,Lakers,Hornets,L,Starter,PF,37:54,26,10,22,0.455,4,11,0.364,2,2,1,1,6,7,11,1,2,2,0,26.3,Home,LAL
2025-02-12,Lakers,Jazz,L,Starter,PF,33:40,18,6,13,0.462,4,8,0.5,2,4,0.5,1,5,6,7,1,0,3,3,15,Away,LAL
2025-02-10,Lakers,Jazz,W,Starter,PF,29:00,24,10,17,0.588,3,7,0.429,1,2,0.5,1,6,7,8,1,0,7,2,17,Home,LAL
2025-02-06,Lakers,Warriors,W,Starter,PF,38:02,42,14,25,0.56,6,9,0.667,8,10,0.8,1,16,17,8,1,1,3,1,39,Home,LAL
2025-02-04,Lakers,Clippers,W,Starter,PF,31:01,26,8,13,0.615,2,4,0.5,8,11,0.727,0,8,8,9,3,0,3,4,25.1,Away,LAL
2025-02-01,Lakers,Knicks,W,Starter,PF,36:49,33,14,26,0.538,3,8,0.375,2,4,0.5,0,11,11,12,0,0,5,3,25.8,Away,LAL
2025-01-30,Lakers,Wizards,W,Starter,PF,26:34,24,9,19,0.474,1,4,0.25,5,5,1,0,3,3,11,0,0,0,1,20.6,Away,LAL
2025-01-28,Lakers,Sixers,L,Starter,PF,32:39,31,10,16,0.625,1,4,0.25,10,11,0.909,1,7,8,9,1,0,8,1,22.6,Away,LAL
2025-01-27,Lakers,Hornets,W,Starter,PF,36:25,22,9,17,0.529,1,8,0.125,3,5,0.6,0,7,7,8,0,0,5,0,15.6,Away,LAL
2025-01-25,Lakers,Warriors,W,Starter,PF,34:39,25,12,25,0.48,0,1,0,1,2,0.5,1,4,5,12,1,0,3,0,19.5,Away,LAL
2025-01-23,Lakers,Celtics,W,Starter,PF,30:31,20,9,20,0.45,0,2,0,2,2,1,3,11,14,6,0,0,2,0,19.5,Home,LAL
2025-01-21,Lakers,Wizards,W,Starter,PF,35:39,21,8,18,0.444,2,6,0.333,3,3,1,0,10,10,13,2,1,5,0,24.9,Home,LAL
2025-01-19,Lakers,Clippers,L,Starter,PF,35:03,25,9,20,0.45,2,6,0.333,5,6,0.833,2,3,5,11,3,1,5,3,20.5,Away,LAL
2025-01-17,Lakers,Nets,W,Starter,PF,34:56,29,12,17,0.706,4,6,0.667,1,2,0.5,1,6,7,8,1,2,5,2,26,Home,LAL
2025-01-15,Lakers,Heat,W,Starter,PF,38:09,22,9,15,0.6,3,6,0.5,1,2,0.5,1,4,5,9,2,0,2,0,23,Home,LAL
2025-01-13,Lakers,Spurs,L,Starter,PF,32:06,18,7,11,0.636,2,3,0.667,2,4,0.5,1,4,5,8,1,1,7,3,13.8,Home,LAL
2025-01-07,Lakers,Mavericks,L,Starter,PF,34:52,18,6,12,0.5,1,4,0.25,5,6,0.833,0,10,10,8,1,0,2,0,21.3,Away,LAL
2025-01-05,Lakers,Rockets,L,Starter,PF,36:03,21,8,16,0.5,4,7,0.571,1,2,0.5,1,12,13,9,1,0,2,4,24.3,Away,LAL
2025-01-03,Lakers,Hawks,W,Starter,PF,30:00,30,13,20,0.65,2,5,0.4,2,2,1,0,3,3,8,0,0,3,3,20,Home,LAL
2025-01-02,Lakers,Trail Blazers,W,Starter,PF,36:12,38,15,25,0.6,7,10,0.7,1,2,0.5,1,2,3,8,0,0,4,1,24.5,Home,LAL
2024-12-31,Lakers,Cavaliers,L,Starter,PF,34:12,23,9,17,0.529,3,6,0.5,2,2,1,0,4,4,7,0,1,2,1,18,Home,LAL
2024-12-25,Lakers,Warriors,W,Starter,PF,36:58,31,12,22,0.545,2,4,0.5,5,5,1,0,4,4,10,2,1,1,3,26.1,Away,LAL
2024-12-23,Lakers,Pistons,L,Starter,PF,35:27,28,10,16,0.625,2,4,0.5,6,7,0.857,2,9,11,11,0,0,2,1,30.6,Home,LAL
2024-12-21,Lakers,Kings,W,Starter,PF,34:25,32,13,24,0.542,1,8,0.125,5,6,0.833,0,7,7,6,4,0,4,2,22,Away,LAL
2024-12-19,Lakers,Kings,W,Starter,PF,34:05,19,8,21,0.381,1,4,0.25,2,2,1,0,6,6,7,0,1,2,1,12.5,Away,LAL
2024-12-15,Lakers,Grizzlies,W,Starter,PF,34:00,18,7,17,0.412,3,6,0.5,1,4,0.25,4,4,8,8,1,2,5,2,15.8,Home,LAL
2024-12-06,Lakers,Hawks,L,Starter,PF,43:22,39,14,25,0.56,6,11,0.545,5,6,0.833,0,10,10,11,2,3,4,3,36,Away,LAL
2024-12-04,Lakers,Heat,L,Starter,PF,29:03,29,12,18,0.667,1,4,0.25,4,4,1,1,4,5,8,1,0,5,2,21,Away,LAL
2024-12-02,Lakers,Timberwolves,L,Starter,PF,30:44,10,4,16,0.25,0,4,0,2,4,0.5,3,5,8,4,0,0,6,1,0.8,Away,LAL
2024-12-01,Lakers,Jazz,W,Starter,PF,36:04,27,12,28,0.429,0,9,0,3,3,1,1,4,5,14,0,2,3,1,21.4,Away,LAL
2024-11-29,Lakers,Thunder,L,Starter,PF,33:31,12,5,13,0.385,0,4,0,2,2,1,0,8,8,6,0,0,5,0,8.5,Home,LAL
2024-11-27,Lakers,Spurs,W,Starter,PF,33:05,16,8,18,0.444,0,2,0,0,0,0,3,7,10,11,1,1,5,0,18.8,Away,LAL
2024-11-26,Lakers,Suns,L,Starter,PF,34:44,18,7,16,0.438,2,7,0.286,2,2,1,1,7,8,10,0,0,5,0,16.5,Away,LAL
2024-11-23,Lakers,Nuggets,L,Starter,PF,34:41,18,7,17,0.412,1,4,0.25,3,3,1,0,6,6,7,3,0,6,3,11.1,Home,LAL
2024-11-21,Lakers,Magic,L,Starter,PF,37:03,31,12,22,0.545,5,9,0.556,2,4,0.5,2,8,10,7,0,1,4,0,25,Home,LAL
2024-11-19,Lakers,Jazz,W,Starter,PF,33:53,26,9,17,0.529,1,5,0.2,7,11,0.636,0,2,2,12,0,0,4,1,18.1,Home,LAL
2024-11-16,Lakers,Pelicans,W,Starter,PF,37:02,21,8,19,0.421,2,7,0.286,3,5,0.6,4,3,7,5,1,0,6,1,10.6,Away,LAL
2024-11-15,Lakers,Spurs,W,Starter,PF,37:49,15,6,12,0.5,1,4,0.25,2,4,0.5,1,15,16,12,1,0,7,0,22.8,Away,LAL
2024-11-13,Lakers,Grizzlies,W,Starter,PF,36:56,35,13,22,0.591,4,7,0.571,5,8,0.625,1,11,12,14,1,0,6,2,32.8,Home,LAL
2024-11-10,Lakers,Raptors,W,Starter,PF,34:47,19,6,14,0.429,0,3,0,7,7,1,2,8,10,16,1,0,3,0,27.9,Home,LAL
2024-11-08,Lakers,Sixers,W,Starter,PF,33:48,21,9,14,0.643,2,4,0.5,1,1,1,0,12,12,13,0,3,2,0,33.1,Home,LAL
2024-11-06,Lakers,Grizzlies,L,Starter,PF,35:25,39,15,24,0.625,6,11,0.545,3,4,0.75,0,7,7,6,1,0,5,2,25.8,Away,LAL
2024-11-04,Lakers,Pistons,L,Starter,PF,40:00,20,7,16,0.438,1,2,0.5,5,5,1,1,7,8,11,2,0,1,1,23.9,Away,LAL
2024-11-01,Lakers,Raptors,W,Starter,PF,36:15,27,9,17,0.529,5,8,0.625,4,6,0.667,0,6,6,10,1,0,0,1,27,Away,LAL
2024-10-30,Lakers,Cavaliers,L,Starter,PF,28:58,26,9,13,0.692,1,3,0.333,7,7,1,1,5,6,3,0,0,6,2,14.4,Away,LAL
2024-10-28,Lakers,Suns,L,Starter,PF,35:48,11,3,14,0.214,2,5,0.4,3,6,0.5,0,5,5,8,1,0,2,1,8.5,Away,LAL
2024-10-26,Lakers,Kings,W,Starter,PF,33:46,32,12,22,0.545,4,9,0.444,4,4,1,0,14,14,10,0,1,5,3,29,Home,LAL
2024-10-25,Lakers,Suns,W,Starter,PF,34:42,21,7,13,0.538,2,5,0.4,5,8,0.625,0,4,4,8,0,0,2,1,16.8,Home,LAL
2024-10-22,Lakers,Timberwolves,W,Starter,PF,34:39,16,7,16,0.438,1,4,0.25,1,1,1,0,5,5,4,0,2,2,3,9.9,Home,LAL
