Date,Team.x,Opponent,W/L,Status,Pos,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,FIC,Home/Away,Team.y
2004-03-03,Cavaliers,Hawks,W,Starter,SF,28:00,24,9,17,0.529,1,2,0.5,5,6,0.833,1,6,7,3,1,1,1,0,18.5,Home,CLE
2004-03-01,Cavaliers,Bulls,L,Starter,SF,41:00,18,7,17,0.412,0,2,0,4,6,0.667,0,3,3,3,4,1,3,2,9.3,Away,CLE
2004-02-27,Cavaliers,Magic,W,Starter,SG,49:00,30,11,19,0.579,1,1,1,7,8,0.875,1,10,11,3,3,1,5,1,22.8,Away,CLE
2004-02-25,Cavaliers,Rockets,L,Starter,SF,39:00,11,5,18,0.278,0,2,0,1,3,0.333,2,5,7,5,2,1,2,1,7.6,Away,CLE
2004-02-23,Cavaliers,Pelicans,W,Starter,SF,36:00,21,7,16,0.438,1,5,0.2,6,6,1,0,4,4,6,2,5,1,3,20.3,Home,CLE
2004-02-22,Cavaliers,Knicks,W,Starter,SF,44:00,22,7,20,0.35,0,0,0,8,12,0.667,1,4,5,3,1,0,1,2,8.5,Away,CLE
2004-02-20,Cavaliers,Spurs,W,Starter,SF,39:00,32,14,23,0.609,0,0,0,4,4,1,2,9,11,2,2,1,2,0,25,Home,CLE
2004-02-18,Cavaliers,Mavericks,L,Starter,SG,34:00,16,6,12,0.5,0,0,0,4,4,1,2,2,4,9,0,1,5,2,13,Home,CLE
2004-02-11,Cavaliers,Nets,L,Starter,SF,29:00,9,2,13,0.154,0,1,0,5,5,1,1,1,2,5,1,0,5,0,0.1,Home,CLE
2004-02-09,Cavaliers,Celtics,W,Starter,SG,43:00,24,9,25,0.36,1,6,0.167,5,6,0.833,0,6,6,3,2,1,1,3,11,Home,CLE
2004-02-07,Cavaliers,Wizards,L,Starter,SF,34:00,14,6,16,0.375,0,0,0,2,2,1,0,0,0,6,4,1,3,2,8.3,Home,CLE
2004-02-06,Cavaliers,Timberwolves,L,Starter,SF,44:00,14,6,18,0.333,1,3,0.333,1,4,0.25,1,8,9,5,0,0,3,2,7,Away,CLE
2004-02-04,Cavaliers,Lakers,L,Starter,SF,43:00,32,12,26,0.462,4,4,1,4,5,0.8,0,4,4,4,0,0,0,0,17.6,Home,CLE
2004-02-03,Cavaliers,Pistons,W,Starter,SG,38:00,12,5,19,0.263,0,1,0,2,2,1,1,3,4,6,2,0,1,2,6.3,Away,CLE
2004-02-01,Cavaliers,Wizards,W,Starter,SG,43:00,38,14,27,0.519,1,2,0.5,9,11,0.818,3,3,6,4,0,2,6,4,16.9,Away,CLE
2004-01-30,Cavaliers,Bucks,L,Starter,SF,37:00,20,7,25,0.28,1,6,0.167,5,8,0.625,2,6,8,3,1,0,5,5,1.3,Away,CLE
2004-01-28,Cavaliers,Heat,W,Starter,SG,44:00,27,10,25,0.4,0,1,0,7,10,0.7,0,5,5,4,2,1,1,1,13.8,Home,CLE
2004-01-26,Cavaliers,Magic,W,Starter,SF,30:00,16,7,19,0.368,1,2,0.5,1,2,0.5,0,5,5,3,0,2,3,4,4.8,Home,CLE
2004-01-17,Cavaliers,Jazz,W,Starter,PG,45:00,29,12,28,0.429,2,4,0.5,3,5,0.6,1,6,7,2,2,1,4,2,11.6,Away,CLE
2004-01-15,Cavaliers,Warriors,L,Starter,PG,43:00,29,8,21,0.381,2,5,0.4,11,13,0.846,2,4,6,6,3,0,2,0,20.4,Away,CLE
2004-01-13,Cavaliers,SuperSonics,W,Starter,PG,44:00,27,11,26,0.423,0,1,0,5,6,0.833,4,5,9,9,2,0,4,2,19,Away,CLE
2004-01-12,Cavaliers,Lakers,L,Starter,PG,37:00,16,6,20,0.3,0,3,0,4,5,0.8,1,4,5,7,1,1,6,3,4.6,Away,CLE
2004-01-09,Cavaliers,Celtics,L,Starter,PG,43:00,19,7,19,0.368,0,3,0,5,7,0.714,0,3,3,6,3,0,5,1,7.9,Away,CLE
2004-01-07,Cavaliers,Raptors,L,Starter,PG,38:00,21,10,23,0.435,0,3,0,1,2,0.5,0,2,2,5,0,0,2,3,6,Away,CLE
2004-01-06,Cavaliers,Knicks,W,Starter,PG,41:00,14,6,17,0.353,0,2,0,2,2,1,0,4,4,10,1,1,4,1,11,Home,CLE
2004-01-02,Cavaliers,Nets,L,Starter,PG,37:00,14,6,19,0.316,0,4,0,2,4,0.5,1,3,4,9,1,0,3,2,7.5,Away,CLE
2003-12-30,Cavaliers,Pacers,L,Starter,SF,38:00,22,9,20,0.45,0,4,0,4,6,0.667,2,8,10,4,0,0,4,2,11.8,Home,CLE
2003-12-28,Cavaliers,Trail Blazers,W,Starter,SG,39:00,32,15,23,0.652,0,2,0,2,2,1,3,7,10,9,3,0,5,1,28.8,Home,CLE
2003-12-26,Cavaliers,Bulls,L,Starter,SF,34:00,18,7,24,0.292,1,4,0.25,3,4,0.75,1,2,3,4,1,2,5,0,3,Home,CLE
2003-12-25,Cavaliers,Magic,L,Starter,SF,47:00,34,13,28,0.464,4,10,0.4,4,5,0.8,1,1,2,6,2,1,8,0,13.9,Away,CLE
2003-12-23,Cavaliers,Pelicans,W,Starter,SF,39:00,22,7,22,0.318,1,6,0.167,7,8,0.875,2,4,6,2,6,1,5,1,11,Home,CLE
2003-12-20,Cavaliers,Bulls,W,Starter,SF,42:00,32,11,22,0.5,0,5,0,10,12,0.833,1,5,6,10,2,2,4,2,24.8,Away,CLE
2003-12-19,Cavaliers,Sixers,W,Starter,SF,42:00,36,14,24,0.583,5,7,0.714,3,3,1,1,3,4,5,4,0,4,1,24.6,Away,CLE
2003-12-17,Cavaliers,Rockets,L,Starter,SG,36:00,17,7,19,0.368,2,4,0.5,1,2,0.5,0,1,1,3,0,0,2,2,2.8,Home,CLE
2003-12-15,Cavaliers,Pacers,L,Starter,SF,44:00,27,10,16,0.625,0,3,0,7,8,0.875,1,3,4,6,3,3,6,1,20.8,Away,CLE
2003-12-13,Cavaliers,Celtics,L,Starter,SF,45:00,37,10,20,0.5,1,5,0.2,16,18,0.889,1,2,3,4,0,0,2,2,18.8,Home,CLE
2003-12-11,Cavaliers,Pistons,W,Starter,SF,43:00,23,8,21,0.381,1,3,0.333,6,8,0.75,1,2,3,9,1,1,4,3,12.3,Home,CLE
2003-12-09,Cavaliers,Raptors,L,Starter,SF,37:00,18,7,16,0.438,0,0,0,4,4,1,0,5,5,3,1,0,2,2,9.3,Home,CLE
2003-12-06,Cavaliers,Hawks,W,Starter,SF,36:00,8,4,12,0.333,0,2,0,0,0,0,1,5,6,5,2,1,3,2,7.8,Home,CLE
2003-12-03,Cavaliers,Clippers,L,Starter,SF,34:00,4,2,13,0.154,0,3,0,0,0,0,4,2,6,8,2,0,5,2,3.8,Away,CLE
2003-12-02,Cavaliers,Nuggets,L,Starter,SF,32:00,19,6,19,0.316,2,3,0.667,5,7,0.714,3,3,6,5,2,0,2,4,10.4,Away,CLE
2003-11-29,Cavaliers,Grizzlies,L,Starter,SF,55:00,33,14,28,0.5,3,6,0.5,2,3,0.667,2,14,16,7,1,1,8,1,23.9,Home,CLE
2003-11-28,Cavaliers,Pistons,L,Starter,SF,36:00,6,2,8,0.25,0,2,0,2,3,0.667,0,2,2,7,0,0,4,3,1.9,Away,CLE
2003-11-26,Cavaliers,Pelicans,L,Starter,SG,39:00,15,5,17,0.294,1,4,0.25,4,4,1,2,6,8,9,0,0,4,1,11.8,Away,CLE
2003-11-22,Cavaliers,Hawks,L,Starter,SF,42:00,15,3,16,0.188,0,1,0,9,10,0.9,2,4,6,4,2,1,3,1,7.8,Away,CLE
2003-11-21,Cavaliers,Timberwolves,L,Starter,SG,36:00,19,8,19,0.421,0,2,0,3,3,1,2,7,9,2,1,0,1,4,10.9,Home,CLE
2003-11-19,Cavaliers,Wizards,L,Starter,SG,40:00,28,10,18,0.556,2,4,0.5,6,8,0.75,2,5,7,8,2,1,4,2,23.3,Away,CLE
2003-11-18,Cavaliers,Clippers,W,Starter,SG,39:00,14,6,16,0.375,0,2,0,2,4,0.5,2,5,7,8,0,1,3,2,11.3,Home,CLE
2003-11-15,Cavaliers,Sixers,W,Starter,SG,47:00,22,10,19,0.526,0,1,0,2,4,0.5,0,5,5,8,1,2,5,2,15,Home,CLE
2003-11-14,Cavaliers,Celtics,L,Starter,SF,35:00,10,3,12,0.25,2,4,0.5,2,4,0.5,1,4,5,3,0,0,4,3,1,Away,CLE
2003-11-12,Cavaliers,Heat,L,Starter,SG,42:00,18,6,15,0.4,2,5,0.4,4,6,0.667,1,2,3,7,2,1,4,3,11.5,Away,CLE
2003-11-10,Cavaliers,Knicks,W,Starter,SG,34:00,17,7,12,0.583,3,3,1,0,0,0,1,4,5,4,1,1,2,0,16,Home,CLE
2003-11-08,Cavaliers,Wizards,W,Starter,PG,45:00,17,8,19,0.421,0,0,0,1,4,0.25,5,3,8,9,1,1,2,1,17,Home,CLE
2003-11-07,Cavaliers,Pacers,L,Starter,PG,44:00,23,8,18,0.444,1,2,0.5,6,7,0.857,0,5,5,3,0,0,7,2,5.6,Away,CLE
2003-11-05,Cavaliers,Nuggets,L,Starter,PG,41:00,7,3,11,0.273,0,2,0,1,1,1,2,9,11,7,2,3,2,1,16.6,Home,CLE
2003-11-01,Cavaliers,Trail Blazers,L,Starter,PG,39:00,8,3,12,0.25,0,1,0,2,2,1,0,4,4,6,2,0,2,3,5.8,Away,CLE
2003-10-30,Cavaliers,Suns,L,Starter,PG,41:00,21,8,17,0.471,1,5,0.2,4,7,0.571,2,10,12,8,1,0,7,1,16.6,Away,CLE
2003-10-29,Cavaliers,Kings,L,Starter,PG,42:00,25,12,20,0.6,0,2,0,1,3,0.333,2,4,6,9,4,0,2,3,23.4,Away,CLE
