Date,Team.x,Opponent,W/L,Status,Pos,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,FIC,Home/Away,Team.y
2005-03-15,Cavaliers,Jazz,W,Starter,SF,35:00,36,11,15,0.733,2,5,0.4,12,16,0.75,2,7,9,2,0,1,1,1,27.5,Home,CLE
2005-03-13,Cavaliers,Pacers,W,Starter,SF,44:00,35,12,23,0.522,1,5,0.2,10,11,0.909,2,3,5,5,1,0,4,1,19.4,Home,CLE
2005-03-08,Cavaliers,Magic,W,Starter,SF,40:00,23,9,22,0.409,2,6,0.333,3,4,0.75,0,7,7,8,1,1,1,3,17.8,Home,CLE
2005-03-06,Cavaliers,Heat,L,Starter,SF,41:00,23,9,19,0.474,0,1,0,5,7,0.714,0,4,4,5,2,0,1,1,14.6,Home,CLE
2005-03-04,Cavaliers,Sixers,L,Starter,SF,40:00,34,12,21,0.571,0,1,0,10,12,0.833,1,6,7,7,4,0,6,1,23.8,Away,CLE
2005-03-02,Cavaliers,SuperSonics,L,Starter,SF,41:00,32,11,20,0.55,5,7,0.714,5,8,0.625,0,5,5,5,0,0,4,2,17.8,Home,CLE
2005-02-28,Cavaliers,Spurs,L,Starter,SF,45:00,20,6,22,0.273,1,4,0.25,7,10,0.7,1,7,8,7,0,0,2,3,9.5,Home,CLE
2005-02-27,Cavaliers,Nets,L,Starter,SF,45:00,28,9,20,0.45,1,2,0.5,9,10,0.9,1,3,4,7,2,0,5,4,14.5,Away,CLE
2005-02-25,Cavaliers,Pacers,L,Starter,SF,41:00,21,9,25,0.36,0,1,0,3,4,0.75,3,4,7,5,2,1,2,0,12.8,Away,CLE
2005-02-23,Cavaliers,Bulls,W,Starter,SF,44:00,27,8,17,0.471,1,1,1,10,15,0.667,1,5,6,11,5,0,3,2,25.4,Home,CLE
2005-02-17,Cavaliers,Timberwolves,L,Starter,SF,41:00,26,10,19,0.526,1,2,0.5,5,6,0.833,2,5,7,8,1,0,2,0,22.3,Away,CLE
2005-02-16,Cavaliers,Hawks,W,Starter,SF,37:00,28,11,20,0.55,2,2,1,4,5,0.8,0,5,5,6,3,0,3,0,20.9,Home,CLE
2005-02-13,Cavaliers,Lakers,W,Starter,SF,46:00,25,8,20,0.4,0,0,0,9,10,0.9,2,6,8,9,3,1,3,3,21.3,Home,CLE
2005-02-11,Cavaliers,Nuggets,L,Starter,SF,43:00,35,12,29,0.414,1,6,0.167,10,12,0.833,2,4,6,6,1,0,4,2,15.8,Home,CLE
2005-02-08,Cavaliers,Raptors,W,Starter,SF,36:00,15,6,14,0.429,0,3,0,3,4,0.75,1,7,8,11,3,0,2,1,20.8,Home,CLE
2005-02-05,Cavaliers,Magic,W,Starter,SF,45:00,30,9,21,0.429,0,3,0,12,13,0.923,0,6,6,9,2,0,1,2,22.9,Home,CLE
2005-02-03,Cavaliers,Heat,L,Starter,SF,46:00,31,11,23,0.478,1,3,0.333,8,12,0.667,2,0,2,10,3,0,2,2,21.3,Away,CLE
2005-02-01,Cavaliers,Magic,L,Starter,SF,43:00,28,10,20,0.5,0,3,0,8,13,0.615,2,3,5,7,0,1,3,2,16.4,Away,CLE
2005-01-26,Cavaliers,Grizzlies,W,Starter,SF,42:00,27,10,16,0.625,4,6,0.667,3,4,0.75,1,8,9,15,3,2,5,1,35,Home,CLE
2005-01-24,Cavaliers,Wizards,L,Starter,SF,48:00,31,12,26,0.462,1,1,1,6,10,0.6,4,6,10,8,2,1,5,3,20.8,Home,CLE
2005-01-22,Cavaliers,Warriors,W,Starter,SF,43:00,28,13,24,0.542,0,1,0,2,2,1,1,11,12,10,1,1,3,1,27,Away,CLE
2005-01-20,Cavaliers,Kings,L,Starter,SF,37:00,18,9,19,0.474,0,1,0,0,1,0,1,7,8,6,1,0,3,0,13.6,Away,CLE
2005-01-19,Cavaliers,Trail Blazers,W,Starter,SF,44:00,27,11,16,0.688,1,1,1,4,6,0.667,1,10,11,10,4,0,2,4,31.3,Away,CLE
2005-01-16,Cavaliers,SuperSonics,L,Starter,SF,44:00,35,14,30,0.467,3,7,0.429,4,6,0.667,2,3,5,11,4,1,1,4,27.5,Away,CLE
2005-01-15,Cavaliers,Jazz,W,Starter,SF,41:00,27,9,20,0.45,0,1,0,9,14,0.643,1,7,8,5,5,0,3,2,19,Away,CLE
2005-01-13,Cavaliers,Lakers,L,Starter,SF,44:00,28,12,26,0.462,1,4,0.25,3,4,0.75,3,10,13,9,1,1,4,1,24,Away,CLE
2005-01-11,Cavaliers,Hornets,W,Starter,SF,49:00,29,11,24,0.458,2,5,0.4,5,7,0.714,1,7,8,9,2,1,8,1,18.1,Home,CLE
2005-01-08,Cavaliers,Knicks,W,Starter,SF,32:00,22,10,14,0.714,0,0,0,2,2,1,1,2,3,4,0,2,8,2,10.3,Home,CLE
2005-01-05,Cavaliers,Hawks,W,Starter,SF,40:00,20,7,14,0.5,2,5,0.4,4,6,0.667,1,5,6,9,1,1,2,4,19,Home,CLE
2005-01-03,Cavaliers,Hornets,W,Starter,SF,41:00,26,11,19,0.579,0,3,0,4,6,0.667,2,6,8,6,2,0,1,3,21.5,Away,CLE
2004-12-29,Cavaliers,Rockets,L,Starter,SF,17:00,3,0,5,0,0,1,0,3,5,0.6,0,3,3,5,0,0,0,0,4.6,Home,CLE
2004-12-28,Cavaliers,Hawks,W,Starter,SF,46:00,40,13,25,0.52,3,5,0.6,11,14,0.786,1,8,9,7,1,0,1,2,29,Away,CLE
2004-12-26,Cavaliers,Pelicans,W,Starter,SF,45:00,22,7,16,0.438,0,1,0,8,9,0.889,1,8,9,14,4,1,5,2,26.6,Home,CLE
2004-12-22,Cavaliers,Nets,L,Starter,SF,42:00,23,7,18,0.389,1,1,1,8,10,0.8,1,8,9,9,1,0,4,2,17.8,Away,CLE
2004-12-21,Cavaliers,Timberwolves,W,Starter,SF,43:00,26,10,18,0.556,0,1,0,6,8,0.75,0,6,6,12,1,0,2,2,24,Home,CLE
2004-12-18,Cavaliers,Celtics,L,Starter,SF,40:00,31,12,25,0.48,3,5,0.6,4,8,0.5,1,4,5,4,3,1,4,6,14.3,Home,CLE
2004-12-16,Cavaliers,Pistons,L,Starter,SF,45:00,11,4,21,0.19,0,2,0,3,5,0.6,1,8,9,7,4,1,3,2,8.4,Away,CLE
2004-12-15,Cavaliers,Trail Blazers,W,Starter,SF,37:00,25,10,18,0.556,2,3,0.667,3,3,1,2,9,11,7,3,2,3,1,27.6,Home,CLE
2004-12-13,Cavaliers,Grizzlies,W,Starter,SF,46:00,31,14,22,0.636,1,3,0.333,2,4,0.5,0,5,5,8,7,0,3,2,27.8,Away,CLE
2004-12-11,Cavaliers,Spurs,L,Starter,SF,42:00,23,10,19,0.526,1,3,0.333,2,2,1,3,3,6,10,4,0,3,2,23.3,Away,CLE
2004-12-08,Cavaliers,Bulls,L,Starter,SF,38:00,19,5,15,0.333,0,2,0,9,12,0.75,0,2,2,6,1,1,4,2,7.8,Away,CLE
2004-12-07,Cavaliers,Nets,W,Starter,SF,46:00,27,11,22,0.5,0,1,0,5,6,0.833,0,2,2,8,3,0,3,4,15.8,Home,CLE
2004-12-04,Cavaliers,Raptors,W,Starter,SG,43:00,27,10,17,0.588,1,3,0.333,6,7,0.857,0,6,6,10,2,1,3,2,25.1,Home,CLE
2004-12-02,Cavaliers,Nuggets,W,Starter,SF,41:00,17,8,17,0.471,0,0,0,1,2,0.5,1,7,8,9,2,1,5,3,15.3,Away,CLE
2004-12-01,Cavaliers,Suns,L,Starter,SF,40:00,15,6,19,0.316,0,2,0,3,4,0.75,1,2,3,6,2,1,6,2,3.8,Away,CLE
2004-11-29,Cavaliers,Clippers,L,Starter,SF,42:00,22,9,19,0.474,0,2,0,4,5,0.8,1,6,7,5,6,1,3,2,19.4,Away,CLE
2004-11-27,Cavaliers,Bulls,W,Starter,SG,32:00,26,11,17,0.647,1,2,0.5,3,4,0.75,1,6,7,7,1,0,2,0,23.3,Home,CLE
2004-11-26,Cavaliers,Celtics,W,Starter,SF,43:00,20,9,13,0.692,0,2,0,2,3,0.667,0,6,6,8,3,1,2,2,22.6,Away,CLE
2004-11-24,Cavaliers,Pistons,W,Starter,SF,38:00,43,15,22,0.682,2,3,0.667,11,12,0.917,3,3,6,5,3,1,3,3,31.8,Home,CLE
2004-11-21,Cavaliers,Knicks,L,Starter,SF,40:00,13,5,15,0.333,1,3,0.333,2,3,0.667,2,7,9,10,1,1,5,3,13.4,Away,CLE
2004-11-20,Cavaliers,Hornets,W,Starter,SF,38:00,25,11,20,0.55,0,2,0,3,4,0.75,5,3,8,2,3,1,7,0,14.8,Home,CLE
2004-11-18,Cavaliers,Hornets,W,Starter,SF,30:00,19,8,14,0.571,2,3,0.667,1,2,0.5,1,5,6,9,0,0,1,3,19,Away,CLE
2004-11-15,Cavaliers,Warriors,W,Starter,SF,42:00,33,12,22,0.545,3,5,0.6,6,8,0.75,2,10,12,4,2,1,1,1,28.5,Home,CLE
2004-11-13,Cavaliers,Wizards,W,Starter,SF,38:00,24,10,20,0.5,0,3,0,4,5,0.8,1,8,9,4,3,2,4,0,19.1,Home,CLE
2004-11-10,Cavaliers,Suns,W,Starter,SF,48:00,38,13,24,0.542,1,2,0.5,11,12,0.917,3,7,10,6,3,3,3,1,32.3,Home,CLE
2004-11-09,Cavaliers,Hawks,W,Starter,SF,48:00,25,8,17,0.471,1,4,0.25,8,12,0.667,1,9,10,4,4,2,3,2,21.5,Away,CLE
2004-11-06,Cavaliers,Bucks,L,Starter,SF,42:00,31,8,20,0.4,0,3,0,15,22,0.682,2,6,8,6,3,0,4,0,19.3,Away,CLE
2004-11-04,Cavaliers,Heat,L,Starter,SF,43:00,21,9,22,0.409,2,3,0.667,1,1,1,3,3,6,8,1,0,1,0,17.4,Away,CLE
2004-11-03,Cavaliers,Pacers,L,Starter,SF,50:00,28,8,19,0.421,2,5,0.4,10,12,0.833,1,4,5,8,1,3,6,2,18.3,Home,CLE
